HomeTeam,AwayTeam,FTR,B365H,BbAv>2.5,Season,HT VAL/AT VAL,HT Form,AT Form,Form Diffrence
Arsenal,Tottenham,AD,1.95,1.76,2016,1.36,16,12,4
Hull,Southampton,H,5.75,2.1,2016,0.62,0,11,-11
Leicester,West Brom,AD,1.8,2.14,2016,1.52,8,6,2
Liverpool,Watford,H,1.29,1.54,2016,2.08,16,11,5
Swansea,Man United,AD,5.0,1.79,2016,0.26,1,6,-5
Crystal Palace,Man City,AD,6.5,1.58,2016,0.35,4,9,-5
Everton,Swansea,AD,1.6,1.69,2016,2.07,5,1,4
Man United,Arsenal,AD,2.6,2.0,2016,1.02,9,14,-5
Southampton,Liverpool,AD,3.4,1.84,2016,0.54,8,16,-8
Stoke,Bournemouth,AD,2.3,1.88,2016,1.87,12,8,4
Sunderland,Hull,H,2.15,2.17,2016,0.85,4,3,1
Tottenham,West Ham,H,1.5,1.71,2016,1.6,10,8,2
Watford,Leicester,H,2.8,2.07,2016,1.08,8,5,3
Middlesbrough,Chelsea,AD,7.0,1.93,2016,0.2,6,15,-9
West Brom,Burnley,H,1.95,2.34,2016,1.41,6,10,-4
Burnley,Man City,AD,9.0,1.48,2016,0.13,7,9,-2
Chelsea,Tottenham,H,1.75,1.8,2016,1.56,18,10,8
Hull,West Brom,AD,3.1,2.32,2016,1.16,3,8,-5
Leicester,Middlesbrough,AD,1.91,2.07,2016,1.44,5,6,-1
Liverpool,Sunderland,H,1.17,1.34,2016,3.5,14,7,7
Swansea,Crystal Palace,H,2.63,1.89,2016,0.64,2,1,1
Arsenal,Bournemouth,H,1.4,1.57,2016,5.05,12,8,4
Man United,West Ham,AD,1.45,1.71,2016,2.21,7,8,-1
Southampton,Everton,H,2.2,2.1,2016,0.75,6,6,0
Watford,Stoke,AD,2.4,2.0,2016,0.98,11,11,0
Crystal Palace,Southampton,H,3.5,2.03,2016,1.01,0,8,-8
Man City,Chelsea,AD,2.15,1.76,2016,1.03,12,18,-6
Stoke,Burnley,H,1.62,1.88,2016,2.36,13,7,6
Sunderland,Leicester,H,3.4,1.93,2016,0.64,6,5,1
Tottenham,Swansea,H,1.36,1.53,2016,2.81,7,5,2
West Brom,Watford,H,2.2,2.23,2016,0.61,8,10,-2
West Ham,Arsenal,AD,4.75,1.64,2016,0.46,8,12,-4
Bournemouth,Liverpool,H,5.0,1.63,2016,0.26,7,14,-7
Everton,Man United,AD,3.6,2.01,2016,0.53,5,7,-2
Middlesbrough,Hull,H,1.83,2.3,2016,0.92,6,4,2
Arsenal,Stoke,H,1.35,1.51,2016,2.71,12,13,-1
Burnley,Bournemouth,H,3.5,1.99,2016,0.79,7,7,0
Hull,Crystal Palace,AD,3.5,2.07,2016,0.62,4,3,1
Leicester,Man City,H,5.25,1.66,2016,0.28,5,11,-6
Swansea,Sunderland,H,2.15,1.84,2016,1.22,5,9,-4
Watford,Everton,H,3.1,2.03,2016,0.67,7,5,2
Chelsea,West Brom,H,1.25,1.65,2016,5.24,18,10,8
Liverpool,West Ham,AD,1.3,1.42,2016,1.64,13,5,8
Man United,Tottenham,H,2.2,2.07,2016,1.38,7,9,-2
Southampton,Middlesbrough,H,1.7,2.3,2016,1.76,5,9,-4
Bournemouth,Leicester,H,2.4,1.79,2016,0.59,6,5,1
Everton,Arsenal,H,4.2,1.73,2016,0.54,5,14,-9
Crystal Palace,Man United,AD,5.25,1.83,2016,0.4,4,10,-6
Man City,Watford,H,1.29,1.41,2016,3.28,10,9,1
Middlesbrough,Liverpool,AD,6.0,1.8,2016,0.31,8,11,-3
Stoke,Southampton,AD,3.1,2.25,2016,0.9,10,7,3
Sunderland,Chelsea,AD,10.0,1.59,2016,0.19,9,18,-9
Tottenham,Hull,H,1.22,1.54,2016,2.9,8,5,3
West Brom,Swansea,H,2.05,1.99,2016,0.84,10,7,3
West Ham,Burnley,H,1.67,1.81,2016,2.94,3,7,-4
Crystal Palace,Chelsea,AD,6.5,1.68,2016,0.36,4,18,-14
Middlesbrough,Swansea,H,2.1,2.12,2016,0.89,5,7,-2
Stoke,Leicester,AD,2.6,1.99,2016,1.1,8,4,4
Sunderland,Watford,H,2.63,2.08,2016,0.59,9,6,3
West Brom,Man United,AD,5.75,2.11,2016,0.22,13,12,1
West Ham,Hull,H,1.62,1.82,2016,1.81,6,5,1
Bournemouth,Southampton,AD,3.0,2.23,2016,0.48,9,8,1
Man City,Arsenal,H,2.15,1.64,2016,1.19,10,11,-1
Tottenham,Burnley,H,1.22,1.51,2016,4.71,10,6,4
Everton,Liverpool,AD,4.2,1.73,2016,0.72,5,11,-6
Arsenal,West Brom,H,1.33,1.6,2016,4.54,10,10,0
Burnley,Middlesbrough,H,2.9,2.48,2016,0.67,3,7,-4
Chelsea,Bournemouth,H,1.36,1.66,2016,5.83,18,9,9
Hull,Man City,AD,10.0,1.51,2016,0.21,2,12,-10
Leicester,Everton,AD,2.5,1.93,2016,0.62,5,5,0
Man United,Sunderland,H,1.22,1.6,2016,4.74,12,9,3
Swansea,West Ham,AD,2.63,1.77,2016,0.57,7,8,-1
Watford,Crystal Palace,AD,2.5,2.03,2016,0.88,6,4,2
Liverpool,Stoke,H,1.3,1.5,2016,2.04,11,8,3
Southampton,Tottenham,AD,2.8,2.13,2016,0.56,11,12,-1
Hull,Everton,AD,4.33,2.02,2016,0.47,2,7,-5
Burnley,Sunderland,H,2.4,2.25,2016,0.73,6,6,0
Chelsea,Stoke,H,1.25,1.63,2016,3.12,18,8,10
Leicester,West Ham,H,2.1,1.83,2016,0.73,5,11,-6
Liverpool,Man City,H,2.35,1.63,2016,0.63,13,12,1
Man United,Middlesbrough,H,1.25,1.89,2016,4.38,14,7,7
Southampton,West Brom,AD,1.75,2.33,2016,1.86,10,7,3
Swansea,Bournemouth,AD,2.9,1.76,2016,1.32,6,6,0
Arsenal,Crystal Palace,H,1.29,1.53,2016,2.42,12,5,7
Watford,Tottenham,AD,5.5,1.95,2016,0.49,4,12,-8
Everton,Southampton,H,2.2,2.16,2016,1.33,8,7,1
Man City,Burnley,H,1.17,1.42,2016,7.6,9,9,0
Middlesbrough,Leicester,AD,2.75,2.46,2016,0.7,6,7,-1
Sunderland,Liverpool,AD,11.0,1.62,2016,0.29,6,13,-7
West Brom,Hull,H,1.75,2.21,2016,0.87,9,2,7
West Ham,Man United,AD,6.0,1.81,2016,0.45,10,16,-6
Bournemouth,Arsenal,AD,4.33,1.75,2016,0.2,9,12,-3
Crystal Palace,Swansea,AD,1.75,1.96,2016,1.57,5,3,2
Stoke,Watford,H,1.8,2.1,2016,1.02,5,4,1
Tottenham,Chelsea,H,2.63,1.92,2016,0.64,15,18,-3
Burnley,Southampton,H,3.6,2.33,2016,0.38,9,7,2
Hull,Bournemouth,H,3.3,1.85,2016,1.28,2,7,-5
Leicester,Chelsea,AD,6.0,1.88,2016,0.29,8,15,-7
Sunderland,Stoke,AD,3.1,1.96,2016,0.58,4,5,-1
Swansea,Arsenal,AD,7.0,1.56,2016,0.26,6,10,-4
Tottenham,West Brom,H,1.33,1.81,2016,3.35,15,9,6
Watford,Middlesbrough,AD,2.5,2.55,2016,1.56,4,4,0
West Ham,Crystal Palace,H,2.38,1.97,2016,1.12,10,2,8
Everton,Man City,H,4.5,1.74,2016,0.46,10,12,-2
Man United,Liverpool,AD,2.15,1.95,2016,1.35,18,14,4
Bournemouth,Watford,AD,1.83,1.95,2016,0.55,7,2,5
Crystal Palace,Everton,AD,3.25,1.99,2016,0.76,1,13,-12
Liverpool,Swansea,AD,1.22,1.41,2016,2.87,14,3,11
Man City,Tottenham,AD,2.15,1.8,2016,1.61,12,18,-6
Middlesbrough,West Ham,AD,2.5,2.32,2016,0.51,5,12,-7
Stoke,Man United,AD,6.0,1.91,2016,0.36,8,16,-8
West Brom,Sunderland,H,1.7,2.0,2016,1.02,9,4,5
Arsenal,Burnley,H,1.2,1.47,2016,6.39,10,9,1
Chelsea,Hull,H,1.18,1.52,2016,4.54,15,4,11
Southampton,Leicester,H,1.83,2.27,2016,1.22,4,5,-1
Arsenal,Watford,AD,1.22,1.51,2016,2.76,13,3,10
Bournemouth,Crystal Palace,AD,2.05,1.88,2016,0.48,5,1,4
Burnley,Leicester,H,2.9,2.21,2016,0.47,9,5,4
Liverpool,Chelsea,AD,2.65,2.02,2016,0.65,11,15,-4
Middlesbrough,West Brom,AD,2.7,2.67,2016,1.06,5,9,-4
Sunderland,Tottenham,AD,9.5,1.58,2016,0.29,4,16,-12
Swansea,Southampton,H,3.4,2.05,2016,0.64,6,6,0
Man United,Hull,AD,1.2,2.29,2016,4.01,14,4,10
Stoke,Everton,AD,2.88,2.0,2016,0.68,8,13,-5
West Ham,Man City,AD,6.0,1.57,2016,0.39,12,10,2
Chelsea,Arsenal,H,1.95,1.87,2016,1.15,13,13,0
Crystal Palace,Sunderland,AD,1.7,1.97,2016,1.92,4,2,2
Everton,Bournemouth,H,1.7,1.8,2016,2.75,14,5,9
Hull,Liverpool,H,8.0,1.72,2016,0.34,5,9,-4
Southampton,West Ham,AD,1.85,1.99,2016,0.89,3,9,-6
Tottenham,Middlesbrough,H,1.29,1.76,2016,3.17,14,3,11
Watford,Burnley,H,2.15,2.36,2016,2.31,6,12,-6
West Brom,Stoke,H,2.3,2.24,2016,0.6,10,8,2
Leicester,Man United,AD,5.75,2.05,2016,0.33,4,12,-8
Man City,Swansea,H,1.22,1.39,2016,4.53,10,9,1
Arsenal,Hull,H,1.29,1.51,2016,3.93,10,8,2
Liverpool,Tottenham,H,2.3,1.91,2016,1.02,6,14,-8
Man United,Watford,H,1.25,1.66,2016,2.82,12,8,4
Middlesbrough,Everton,AD,3.9,2.31,2016,0.43,3,14,-11
Stoke,Crystal Palace,H,2.15,2.07,2016,0.9,8,3,5
Sunderland,Southampton,AD,3.9,2.06,2016,0.53,5,3,2
West Ham,West Brom,AD,2.25,2.05,2016,2.09,9,13,-4
Burnley,Chelsea,AD,9.0,1.91,2016,0.14,9,13,-4
Swansea,Leicester,H,2.4,2.01,2016,0.78,9,4,5
Bournemouth,Man City,AD,7.5,1.52,2016,0.17,5,10,-5
Chelsea,Swansea,H,1.25,1.61,2016,4.4,11,12,-1
Crystal Palace,Middlesbrough,H,2.1,2.68,2016,1.77,3,4,-1
Everton,Sunderland,H,1.4,1.63,2016,2.53,14,5,9
Hull,Burnley,AD,2.15,2.3,2016,1.63,7,7,0
Watford,West Ham,AD,2.63,2.0,2016,0.79,8,10,-2
West Brom,Bournemouth,H,2.1,2.01,2016,1.11,11,2,9
Tottenham,Stoke,H,1.44,1.65,2016,1.99,11,11,0
Leicester,Liverpool,H,5.5,1.76,2016,0.44,1,6,-5
Leicester,Hull,H,1.85,2.05,2016,1.32,3,8,-5
Liverpool,Arsenal,H,2.15,1.71,2016,0.75,5,10,-5
Man United,Bournemouth,AD,1.25,1.57,2016,5.15,12,1,11
Stoke,Middlesbrough,H,1.95,2.38,2016,1.59,8,3,5
Swansea,Burnley,H,2.0,2.16,2016,1.68,9,8,1
Watford,Southampton,AD,3.6,2.25,2016,0.88,9,6,3
West Brom,Crystal Palace,AD,2.2,2.37,2016,0.53,11,6,5
Sunderland,Man City,AD,11.0,1.46,2016,0.18,4,13,-9
Tottenham,Everton,H,1.67,1.76,2016,1.36,11,14,-3
West Ham,Chelsea,AD,6.0,1.83,2016,0.4,11,14,-3
Man City,Stoke,AD,1.25,1.44,2016,3.22,13,8,5
Bournemouth,West Ham,H,2.6,1.72,2016,0.43,2,8,-6
Everton,West Brom,H,1.67,2.02,2016,2.47,11,11,0
Hull,Swansea,H,2.55,2.04,2016,0.97,5,12,-7
Liverpool,Burnley,H,1.25,1.54,2016,4.82,7,5,2
Bournemouth,Swansea,H,2.15,1.72,2016,0.75,4,9,-5
Crystal Palace,Watford,H,1.91,2.16,2016,1.14,9,8,1
Everton,Hull,H,1.53,1.8,2016,2.14,11,8,3
Stoke,Chelsea,AD,6.5,2.01,2016,0.32,8,14,-6
Sunderland,Burnley,AD,2.55,2.15,2016,1.38,4,5,-1
West Brom,Arsenal,H,5.25,1.78,2016,0.22,8,9,-1
West Ham,Leicester,AD,2.3,1.8,2016,1.38,5,6,-1
Man City,Liverpool,AD,2.0,1.65,2016,1.58,14,10,4
Middlesbrough,Man United,AD,6.0,2.18,2016,0.23,2,10,-8
Tottenham,Southampton,H,1.73,1.88,2016,1.8,11,9,2
Burnley,Tottenham,AD,5.75,2.01,2016,0.21,3,13,-10
Chelsea,Crystal Palace,AD,1.3,1.81,2016,2.8,14,12,2
Hull,West Ham,H,2.45,1.83,2016,0.55,7,5,2
Leicester,Stoke,H,2.05,1.96,2016,0.91,9,7,2
Liverpool,Everton,H,1.73,1.73,2016,1.39,10,13,-3
Man United,West Brom,AD,1.36,1.85,2016,4.63,12,10,2
Southampton,Bournemouth,AD,1.65,1.73,2016,2.07,9,7,2
Watford,Sunderland,H,1.85,2.04,2016,1.68,7,5,2
Arsenal,Man City,AD,3.1,1.58,2016,0.84,6,14,-8
Swansea,Middlesbrough,AD,2.0,2.17,2016,1.13,6,2,4
Burnley,Stoke,H,2.5,2.36,2016,0.42,3,7,-4
Leicester,Sunderland,H,1.45,1.76,2016,1.56,12,4,8
Man United,Everton,AD,1.57,1.88,2016,1.88,12,10,2
Watford,West Brom,H,2.5,2.31,2016,1.65,7,8,-1
Arsenal,West Ham,H,1.4,1.42,2016,2.17,4,2,2
Chelsea,Man City,H,2.4,1.74,2016,0.97,13,12,1
Hull,Middlesbrough,H,2.05,2.36,2016,1.09,7,2,5
Liverpool,Bournemouth,AD,1.36,1.48,2016,3.81,13,8,5
Southampton,Crystal Palace,H,1.83,2.05,2016,0.99,7,12,-5
Swansea,Tottenham,AD,5.0,1.82,2016,0.36,7,15,-8
Bournemouth,Chelsea,AD,6.5,1.8,2016,0.17,9,13,-4
Man City,Hull,H,1.2,1.4,2016,4.67,9,10,-1
Middlesbrough,Burnley,AD,2.45,2.42,2016,1.49,2,5,-3
Stoke,Liverpool,AD,4.0,1.85,2016,0.49,4,11,-7
Tottenham,Watford,H,1.25,1.58,2016,2.04,15,7,8
West Brom,Southampton,AD,3.0,2.23,2016,0.54,7,10,-3
West Ham,Swansea,H,2.1,1.79,2016,1.76,1,4,-3
Everton,Leicester,H,1.75,1.79,2016,1.62,10,15,-5
Sunderland,Man United,AD,10.0,1.75,2016,0.21,1,12,-11
Crystal Palace,Arsenal,H,4.5,1.64,2016,0.41,12,7,5
Crystal Palace,Leicester,AD,1.73,1.96,2016,1.23,15,15,0
Everton,Burnley,H,1.4,1.83,2016,3.48,10,5,5
Southampton,Man City,AD,4.33,1.64,2016,0.34,13,9,4
Stoke,Hull,H,1.95,2.08,2016,1.45,4,9,-5
Sunderland,West Ham,AD,3.3,1.8,2016,0.47,1,3,-2
Tottenham,Bournemouth,H,1.25,1.42,2016,3.72,18,9,9
Watford,Swansea,H,2.4,2.07,2016,1.38,7,4,3
Man United,Chelsea,H,2.55,2.24,2016,0.88,12,15,-3
West Brom,Liverpool,AD,4.0,1.92,2016,0.29,4,14,-10
Middlesbrough,Arsenal,AD,7.0,1.71,2016,0.23,2,7,-5
Bournemouth,Middlesbrough,H,1.85,1.86,2016,0.85,8,2,6
Hull,Watford,H,1.91,1.99,2016,0.7,9,9,0
Swansea,Stoke,H,2.2,2.06,2016,0.71,1,4,-3
West Ham,Everton,AD,3.3,1.69,2016,0.85,4,13,-9
Burnley,Man United,AD,5.75,2.15,2016,0.15,5,12,-7
Liverpool,Crystal Palace,AD,1.5,1.64,2016,1.83,14,13,1
Chelsea,Southampton,H,1.45,1.78,2016,2.82,12,10,2
Arsenal,Leicester,H,1.6,1.45,2016,2.99,7,13,-6
Crystal Palace,Tottenham,AD,5.5,1.62,2016,0.56,13,18,-5
Middlesbrough,Sunderland,H,2.3,2.04,2016,1.08,2,2,0
Man City,Man United,AD,1.91,1.8,2016,1.17,9,14,-5
Crystal Palace,Burnley,AD,1.75,2.09,2016,2.64,10,5,5
Southampton,Hull,AD,1.6,1.79,2016,1.61,7,9,-2
Stoke,West Ham,AD,2.0,1.87,2016,0.8,3,5,-2
Sunderland,Bournemouth,AD,3.0,1.72,2016,1.09,2,8,-6
West Brom,Leicester,AD,2.4,2.0,2016,0.66,4,10,-6
Everton,Chelsea,AD,3.5,1.83,2016,0.47,11,12,-1
Man United,Swansea,AD,1.36,1.78,2016,3.89,12,4,8
Middlesbrough,Man City,AD,13.0,1.5,2016,0.2,5,9,-4
Tottenham,Arsenal,H,1.85,1.54,2016,0.74,18,10,8
Watford,Liverpool,AD,5.75,1.67,2016,0.48,9,11,-2
West Ham,Tottenham,H,8.5,1.61,2016,0.62,6,18,-12
Bournemouth,Stoke,AD,2.25,1.73,2016,0.54,8,4,4
Burnley,West Brom,AD,2.25,2.44,2016,0.71,7,4,3
Hull,Sunderland,AD,1.44,1.77,2016,1.18,10,1,9
Leicester,Watford,H,1.57,1.81,2016,0.92,10,9,1
Man City,Crystal Palace,H,1.29,1.35,2016,2.88,9,7,2
Swansea,Everton,H,2.8,1.86,2016,0.48,5,8,-3
Arsenal,Man United,H,1.91,1.85,2016,0.98,10,12,-2
Liverpool,Southampton,AD,1.62,1.66,2016,1.84,13,8,5
Chelsea,Middlesbrough,H,1.17,1.49,2016,4.96,12,5,7
Southampton,Arsenal,AD,3.6,1.68,2016,0.41,8,12,-4
Everton,Watford,H,1.5,1.72,2016,1.5,8,6,2
West Brom,Chelsea,AD,10.0,1.83,2016,0.19,2,15,-13
Bournemouth,Burnley,H,1.91,1.76,2016,1.27,8,8,0
Man City,Leicester,H,1.25,1.35,2016,3.55,11,10,1
Middlesbrough,Southampton,AD,4.0,1.96,2016,0.57,5,5,0
Stoke,Arsenal,AD,4.75,1.6,2016,0.37,5,12,-7
Sunderland,Swansea,AD,4.2,1.85,2016,0.82,4,7,-3
Crystal Palace,Hull,H,2.1,1.95,2016,1.62,7,7,0
Tottenham,Man United,H,1.73,1.93,2016,0.72,15,11,4
West Ham,Liverpool,AD,5.25,1.81,2016,0.61,9,11,-2
Chelsea,Watford,H,1.25,1.46,2016,3.19,15,3,12
Arsenal,Sunderland,H,1.09,1.25,2016,4.65,15,4,11
Man City,West Brom,H,1.14,1.32,2016,5.4,14,1,13
Southampton,Man United,AD,2.75,2.06,2016,0.4,5,8,-3
Leicester,Tottenham,AD,4.5,1.73,2016,0.45,7,15,-8
Arsenal,Everton,H,1.45,1.45,2016,1.84,15,10,5
Burnley,West Ham,AD,2.45,1.81,2016,0.34,5,9,-4
Chelsea,Sunderland,H,1.14,1.41,2016,5.36,15,4,11
Hull,Tottenham,AD,7.0,1.6,2016,0.34,4,15,-11
Leicester,Bournemouth,AD,2.0,1.64,2016,1.69,7,10,-3
Liverpool,Middlesbrough,H,1.14,1.44,2016,3.24,13,4,9
Man United,Crystal Palace,H,2.5,1.99,2016,2.47,6,7,-1
Southampton,Stoke,AD,1.8,1.8,2016,1.11,6,5,1
Swansea,West Brom,H,2.1,1.83,2016,1.19,10,1,9
Watford,Man City,AD,11.0,1.42,2016,0.3,3,14,-11
Arsenal,Leicester,H,1.53,1.61,2017,2.51,0,0,0
Brighton,Man City,AD,11.0,1.63,2017,0.17,0,0,0
Chelsea,Burnley,AD,1.25,1.66,2017,6.71,0,0,0
Crystal Palace,Huddersfield,AD,1.83,2.11,2017,3.02,0,0,0
Everton,Stoke,H,1.7,2.08,2017,1.95,0,0,0
Southampton,Swansea,AD,1.62,2.08,2017,1.44,0,0,0
Watford,Liverpool,AD,6.0,1.82,2017,0.34,0,0,0
West Brom,Bournemouth,H,2.4,2.16,2017,1.43,0,0,0
Man United,West Ham,H,1.3,1.7,2017,2.44,0,0,0
Newcastle,Tottenham,AD,5.5,1.81,2017,0.31,0,0,0
Bournemouth,Watford,AD,2.0,1.82,2017,0.69,0,1,-1
Burnley,West Brom,AD,2.63,2.46,2017,0.59,3,3,0
Leicester,Brighton,H,1.73,1.96,2017,2.36,0,0,0
Liverpool,Crystal Palace,H,1.36,1.57,2017,2.55,1,0,1
Southampton,West Ham,H,1.75,1.84,2017,0.94,1,0,1
Stoke,Arsenal,H,4.5,1.8,2017,0.28,0,3,-3
Swansea,Man United,AD,11.0,1.9,2017,0.27,1,3,-2
Huddersfield,Newcastle,H,2.5,2.22,2017,0.38,3,0,3
Tottenham,Chelsea,AD,2.1,1.9,2017,0.82,3,0,3
Man City,Everton,AD,1.33,1.61,2017,1.78,3,3,0
Bournemouth,Man City,AD,11.0,1.49,2017,0.19,0,4,-4
Crystal Palace,Swansea,AD,1.95,2.15,2017,1.13,0,1,-1
Huddersfield,Southampton,AD,3.9,2.19,2017,0.26,6,4,2
Man United,Leicester,H,1.33,1.65,2017,2.56,6,3,3
Newcastle,West Ham,H,2.3,1.94,2017,0.63,0,0,0
Watford,Brighton,AD,1.91,2.21,2017,1.57,4,0,4
Chelsea,Everton,H,1.45,1.92,2017,1.87,3,4,-1
Liverpool,Arsenal,H,2.15,1.58,2017,0.78,4,3,1
Tottenham,Burnley,AD,1.25,1.66,2017,5.53,3,3,0
West Brom,Stoke,AD,2.4,2.59,2017,0.93,6,3,3
Arsenal,Bournemouth,H,1.36,1.4,2017,5.46,3,0,3
Brighton,West Brom,H,2.7,2.6,2017,0.65,1,7,-6
Everton,Tottenham,AD,3.8,2.04,2017,0.65,4,4,0
Leicester,Chelsea,AD,4.75,1.86,2017,0.39,3,6,-3
Man City,Liverpool,H,1.85,1.53,2017,1.25,7,7,0
Southampton,Watford,AD,1.65,1.97,2017,1.48,5,5,0
Stoke,Man United,AD,7.5,1.88,2017,0.28,4,9,-5
Burnley,Crystal Palace,H,2.3,2.35,2017,0.5,4,0,4
Swansea,Newcastle,AD,2.4,2.17,2017,1.02,4,3,1
West Ham,Huddersfield,H,1.95,1.99,2017,4.1,0,7,-7
Bournemouth,Brighton,H,2.15,2.06,2017,1.09,0,4,-4
Crystal Palace,Southampton,AD,3.0,2.3,2017,0.79,0,5,-5
Huddersfield,Leicester,AD,3.5,2.05,2017,0.26,7,3,4
Liverpool,Burnley,AD,1.29,1.55,2017,5.11,7,7,0
Newcastle,Stoke,H,2.38,2.17,2017,0.94,6,5,1
Tottenham,Swansea,AD,1.22,1.54,2017,3.12,7,4,3
Watford,Man City,AD,9.0,1.5,2017,0.27,8,10,-2
West Brom,West Ham,AD,2.38,2.2,2017,0.63,7,3,4
Chelsea,Arsenal,AD,1.8,1.62,2017,1.02,9,6,3
Man United,Everton,H,1.36,1.76,2017,1.86,10,4,6
Burnley,Huddersfield,AD,2.15,2.4,2017,1.5,8,8,0
Everton,Bournemouth,H,1.65,1.85,2017,2.99,4,3,1
Leicester,Liverpool,AD,4.1,1.69,2017,0.51,4,8,-4
Man City,Crystal Palace,H,1.14,1.36,2017,3.17,13,0,13
Southampton,Man United,AD,5.5,2.03,2017,0.38,8,13,-5
Stoke,Chelsea,AD,6.0,1.78,2017,0.27,5,10,-5
Swansea,Watford,AD,2.4,2.09,2017,1.02,5,8,-3
West Ham,Tottenham,AD,6.0,1.69,2017,0.49,4,8,-4
Brighton,Newcastle,H,2.8,2.4,2017,0.64,4,9,-5
Arsenal,West Brom,H,1.33,1.64,2017,3.83,7,8,-1
Bournemouth,Leicester,AD,2.8,1.81,2017,0.46,3,4,-1
Chelsea,Man City,AD,2.75,1.7,2017,1.05,13,16,-3
Huddersfield,Tottenham,AD,8.5,1.74,2017,0.12,9,11,-2
Man United,Crystal Palace,H,1.17,1.58,2017,3.32,16,0,16
Stoke,Southampton,H,2.88,2.17,2017,0.72,5,8,-3
West Brom,Watford,AD,2.15,2.44,2017,0.99,8,11,-3
West Ham,Swansea,H,1.8,2.01,2017,1.54,4,5,-1
Arsenal,Brighton,H,1.2,1.55,2017,5.94,10,7,3
Everton,Burnley,AD,1.67,2.08,2017,3.58,7,9,-2
Newcastle,Liverpool,AD,5.0,1.68,2017,0.34,9,11,-2
Burnley,West Ham,AD,2.75,2.22,2017,0.37,9,7,2
Crystal Palace,Chelsea,H,9.0,1.81,2017,0.3,0,13,-13
Liverpool,Man United,AD,2.8,1.9,2017,0.77,11,16,-5
Man City,Stoke,H,1.14,1.31,2017,3.47,16,8,8
Swansea,Huddersfield,H,2.2,2.52,2017,2.66,4,6,-2
Tottenham,Bournemouth,H,1.2,1.38,2017,4.61,11,4,7
Watford,Arsenal,H,5.25,1.55,2017,0.26,11,10,1
Brighton,Everton,AD,3.25,2.43,2017,0.31,7,4,3
Southampton,Newcastle,AD,1.91,2.11,2017,1.48,7,10,-3
Leicester,West Brom,AD,2.05,2.1,2017,1.52,5,6,-1
West Ham,Brighton,AD,1.83,2.24,2017,2.48,8,8,0
Chelsea,Watford,H,1.36,1.6,2017,3.88,10,11,-1
Huddersfield,Man United,H,11.0,1.95,2017,0.1,3,14,-11
Man City,Burnley,H,1.11,1.27,2017,6.36,18,10,8
Newcastle,Crystal Palace,H,2.0,2.05,2017,0.86,11,3,8
Southampton,West Brom,H,1.85,2.37,2017,1.5,5,4,1
Stoke,Bournemouth,AD,2.14,1.94,2017,1.53,5,4,1
Swansea,Leicester,AD,2.79,2.11,2017,0.68,7,3,4
Everton,Arsenal,AD,3.79,1.81,2017,0.55,4,10,-6
Tottenham,Liverpool,H,2.25,1.66,2017,1.08,14,9,5
Arsenal,Swansea,H,1.25,1.41,2017,3.7,13,4,9
Bournemouth,Chelsea,AD,6.0,1.63,2017,0.18,7,10,-3
Crystal Palace,West Ham,AD,2.39,2.08,2017,0.74,3,8,-5
Liverpool,Huddersfield,H,1.25,1.48,2017,7.69,6,5,1
Man United,Tottenham,H,2.14,2.15,2017,1.21,11,16,-5
Watford,Stoke,AD,2.04,1.91,2017,0.94,10,4,6
West Brom,Man City,AD,11.0,1.53,2017,0.27,3,18,-15
Brighton,Southampton,AD,3.29,2.44,2017,0.43,10,7,3
Leicester,Everton,H,2.14,1.94,2017,0.73,6,4,2
Burnley,Newcastle,H,2.89,2.3,2017,0.58,9,11,-2
Huddersfield,West Brom,H,2.79,2.75,2017,0.39,5,3,2
Newcastle,Bournemouth,AD,2.0,2.01,2017,1.44,8,7,1
Southampton,Burnley,AD,1.66,2.28,2017,2.56,8,9,-1
Stoke,Leicester,AD,2.7,2.0,2017,0.71,6,9,-3
Swansea,Brighton,AD,2.39,2.42,2017,1.61,4,8,-4
West Ham,Liverpool,AD,5.25,1.63,2017,0.53,6,9,-3
Chelsea,Man United,H,2.5,2.28,2017,1.01,10,13,-3
Everton,Watford,H,2.2,2.02,2017,2.07,4,7,-3
Man City,Arsenal,H,1.39,1.36,2017,0.97,18,13,5
Tottenham,Crystal Palace,H,1.28,1.47,2017,2.75,13,4,9
Arsenal,Tottenham,H,2.5,1.62,2017,1.18,12,15,-3
Bournemouth,Huddersfield,H,1.83,2.16,2017,1.8,7,7,0
Burnley,Swansea,H,2.14,2.55,2017,0.57,11,3,8
Crystal Palace,Everton,AD,2.39,2.18,2017,0.56,4,7,-3
Leicester,Man City,AD,9.5,1.41,2017,0.41,9,18,-9
Liverpool,Southampton,H,1.39,1.65,2017,2.0,11,5,6
Man United,Newcastle,H,1.28,1.84,2017,3.86,10,5,5
West Brom,Chelsea,AD,6.5,2.05,2017,0.25,2,12,-10
Watford,West Ham,H,2.1,1.89,2017,0.63,7,5,2
Brighton,Stoke,AD,2.39,2.39,2017,0.6,11,7,4
West Ham,Leicester,AD,2.7,1.98,2017,1.05,5,9,-4
Crystal Palace,Stoke,H,2.04,2.03,2017,1.09,5,8,-3
Liverpool,Chelsea,AD,2.14,1.69,2017,0.76,11,12,-1
Man United,Brighton,H,1.19,1.67,2017,6.04,10,9,1
Newcastle,Watford,AD,2.2,2.01,2017,1.0,5,7,-2
